jogo_terminado,id_jogo,ano_copa,time,mandante,oponente,vitoria,empate,derrota,gols_marcados,gols_tomados,escanteios_afavor,gols_marcados_primeiro_tempo,gols_tomados_primeiro_tempo,abriu_placar,ambos_marcaram,cartoes_amarelos,cartoes_vermelhos,faltas_cometidas,posse_bola,chutes,chutes_gol,precisao_chute,ranking_fifa_time,ranking_fifa_oponente,diferenca_ranking,zebra
1,34,2018,Saudi Arabia,1,Egypt,1,0,0,2,1,7,1,1,0,1,0,0,7,64,19,9,0.47368421052631576,935.5,1061.3333333333333,-125.83333333333326,0
1,34,2018,Egypt,0,Saudi Arabia,0,0,1,1,2,2,1,1,1,1,2,0,16,36,7,2,0.2857142857142857,1061.3333333333333,935.5,125.83333333333326,0
1,35,2018,Iran,1,Portugal,0,1,0,1,1,1,0,1,0,1,2,0,16,26,7,3,0.42857142857142855,1151.8333333333333,1514.5,-362.66666666666674,0
1,35,2018,Portugal,0,Iran,0,1,0,1,1,5,1,0,1,1,4,0,11,74,12,5,0.4166666666666667,1514.5,1151.8333333333333,362.66666666666674,0
1,36,2018,Spain,1,Morocco,0,1,0,2,2,7,1,1,0,1,0,0,5,74,18,6,0.3333333333333333,1433.0833333333333,1094,339.08333333333326,1
1,36,2018,Morocco,0,Spain,0,1,0,2,2,1,1,1,1,1,6,0,17,26,6,4,0.6666666666666666,1094,1433.0833333333333,-339.08333333333326,1
1,37,2018,Denmark,1,France,0,1,0,0,0,4,0,0,0,0,1,0,10,32,4,3,0.75,1366.8333333333333,1490.3333333333333,-123.5,0
1,37,2018,France,0,Denmark,0,1,0,0,0,2,0,0,0,0,0,0,10,68,11,4,0.3636363636363637,1490.3333333333333,1366.8333333333333,123.5,0
1,38,2018,Australia,1,Peru,0,0,1,0,2,8,0,1,0,0,4,0,14,57,10,3,0.3,1115.8333333333333,1360.1666666666667,-244.33333333333348,0
1,38,2018,Peru,0,Australia,1,0,0,2,0,3,1,0,1,0,2,0,12,43,5,4,0.8,1360.1666666666667,1115.8333333333333,244.33333333333348,0
1,39,2018,Nigeria,1,Argentina,0,0,1,1,2,3,0,1,0,1,2,0,20,33,9,4,0.4444444444444444,1052.4166666666667,1480.8333333333333,-428.4166666666665,0
1,39,2018,Argentina,0,Nigeria,1,0,0,2,1,5,1,0,1,1,3,0,15,67,7,5,0.7142857142857143,1480.8333333333333,1052.4166666666667,428.4166666666665,0
1,40,2018,Iceland,1,Croatia,0,0,1,1,2,10,0,0,0,1,3,0,10,38,15,7,0.4666666666666667,1250.1666666666667,1355,-104.83333333333326,0
1,40,2018,Croatia,0,Iceland,1,0,0,2,1,5,0,0,1,1,2,0,11,62,11,3,0.2727272727272727,1355,1250.1666666666667,104.83333333333326,0
1,41,2018,South Korea,1,Germany,1,0,0,2,0,3,0,0,1,0,4,0,16,26,11,6,0.5454545454545454,1000.5833333333334,1618.3333333333333,-617.7499999999999,0
1,41,2018,Germany,0,South Korea,0,0,1,0,2,9,0,0,0,0,0,0,7,74,20,7,0.35,1618.3333333333333,1000.5833333333334,617.7499999999999,0
1,42,2018,Mexico,1,Sweden,0,0,1,0,3,7,0,0,0,0,3,0,14,66,12,4,0.3333333333333333,1324.0833333333333,1282.8333333333333,41.25,1
1,42,2018,Sweden,0,Mexico,1,0,0,3,0,3,0,0,1,0,2,0,11,34,15,6,0.4,1282.8333333333333,1324.0833333333333,-41.25,1
1,43,2018,Serbia,1,Brazil,0,0,1,0,2,5,0,1,0,0,3,0,13,42,8,3,0.375,1147.0833333333333,1596.3333333333333,-449.25,0
1,43,2018,Brazil,0,Serbia,1,0,0,2,0,9,1,0,1,0,0,0,7,58,10,7,0.7,1596.3333333333333,1147.0833333333333,449.25,0
1,44,2018,Switzerland,1,Costa Rica,0,1,0,2,2,6,1,0,1,1,3,0,9,62,10,4,0.4,1434.3333333333333,1193.4166666666667,240.91666666666652,1
1,44,2018,Costa Rica,0,Switzerland,0,1,0,2,2,5,0,1,0,1,3,0,14,38,13,7,0.5384615384615384,1193.4166666666667,1434.3333333333333,-240.91666666666652,1
1,45,2018,Japan,1,Poland,0,0,1,0,1,5,0,0,0,0,1,0,11,54,8,4,0.5,1017,1394.6666666666667,-377.66666666666674,0
1,45,2018,Poland,0,Japan,1,0,0,1,0,7,0,0,1,0,0,0,8,46,8,3,0.375,1394.6666666666667,1017,377.66666666666674,0
1,46,2018,Senegal,1,Colombia,0,0,1,0,1,1,0,0,0,0,1,0,15,40,8,4,0.5,1209.9166666666667,1341.3333333333333,-131.41666666666652,0
1,46,2018,Colombia,0,Senegal,1,0,0,1,0,3,0,0,1,0,1,0,15,60,4,3,0.75,1341.3333333333333,1209.9166666666667,131.41666666666652,0
1,47,2018,England,1,Belgium,0,0,1,0,1,7,0,0,0,0,0,0,11,46,9,3,0.3333333333333333,1373.25,1561.6666666666667,-188.4166666666667,0
1,47,2018,Belgium,0,England,1,0,0,1,0,2,0,0,1,0,2,0,14,54,8,5,0.625,1561.6666666666667,1373.25,188.4166666666667,0
1,48,2018,Panama,1,Tunisia,0,0,1,1,2,0,1,0,1,1,3,0,18,30,9,5,0.5555555555555556,996.4166666666666,1251.6666666666667,-255.2500000000001,0
1,48,2018,Tunisia,0,Panama,1,0,0,2,1,6,0,1,0,1,3,0,19,70,12,7,0.5833333333333334,1251.6666666666667,996.4166666666666,255.2500000000001,0
1,49,2018,France,1,Argentina,1,0,0,4,3,0,1,1,1,1,3,0,21,39,9,5,0.5555555555555556,1490.3333333333333,1480.8333333333333,9.5,0
1,49,2018,Argentina,0,France,0,0,1,3,4,4,1,1,0,1,5,0,15,61,6,5,0.8333333333333334,1480.8333333333333,1490.3333333333333,-9.5,0
1,50,2018,Uruguay,1,Portugal,1,0,0,2,1,2,1,0,1,1,0,0,13,32,6,4,0.6666666666666666,1321.6666666666667,1514.5,-192.8333333333333,0
1,50,2018,Portugal,0,Uruguay,0,0,1,1,2,10,0,1,0,1,1,0,13,68,14,6,0.42857142857142855,1514.5,1321.6666666666667,192.8333333333333,0
1,51,2018,Spain,1,Russia,0,1,0,1,1,6,1,1,1,1,1,0,5,78,17,10,0.5882352941176471,1433.0833333333333,992.8333333333334,440.2499999999999,1
1,51,2018,Russia,0,Spain,0,1,0,1,1,5,1,1,0,1,2,0,19,22,6,2,0.3333333333333333,992.8333333333334,1433.0833333333333,-440.2499999999999,1
1,52,2018,Croatia,1,Denmark,0,1,0,1,1,5,1,1,0,1,0,0,5,53,14,7,0.5,1355,1366.8333333333333,-11.833333333333258,0
1,52,2018,Denmark,0,Croatia,0,1,0,1,1,4,1,1,1,1,1,0,19,47,13,4,0.3076923076923077,1366.8333333333333,1355,11.833333333333258,0
1,53,2018,Brazil,1,Mexico,1,0,0,2,0,8,0,0,1,0,2,0,6,48,17,11,0.6470588235294118,1596.3333333333333,1324.0833333333333,272.25,0
1,53,2018,Mexico,0,Brazil,0,0,1,0,2,7,0,0,0,0,4,0,17,52,7,2,0.2857142857142857,1324.0833333333333,1596.3333333333333,-272.25,0
1,54,2018,Belgium,1,Japan,1,0,0,3,2,10,0,0,0,1,0,0,13,57,18,9,0.5,1561.6666666666667,1017,544.6666666666667,0
1,54,2018,Japan,0,Belgium,0,0,1,2,3,6,0,0,1,1,1,0,9,43,9,5,0.5555555555555556,1017,1561.6666666666667,-544.6666666666667,0
1,55,2018,Sweden,1,Switzerland,1,0,0,1,0,3,0,0,1,0,1,0,11,32,10,4,0.4,1282.8333333333333,1434.3333333333333,-151.5,0
1,55,2018,Switzerland,0,Sweden,0,0,1,0,1,11,0,0,0,0,2,1,13,68,9,5,0.5555555555555556,1434.3333333333333,1282.8333333333333,151.5,0
1,56,2018,Colombia,1,England,0,1,0,1,1,2,0,0,0,1,6,0,23,47,12,5,0.4166666666666667,1341.3333333333333,1373.25,-31.916666666666742,0
1,56,2018,England,0,Colombia,0,1,0,1,1,7,0,0,1,1,2,0,13,53,12,3,0.25,1373.25,1341.3333333333333,31.916666666666742,0
1,57,2018,Uruguay,1,France,0,0,1,0,2,4,0,1,0,0,2,0,17,38,11,5,0.4545454545454546,1321.6666666666667,1490.3333333333333,-168.66666666666652,0
1,57,2018,France,0,Uruguay,1,0,0,2,0,3,1,0,1,0,2,0,15,62,11,3,0.2727272727272727,1490.3333333333333,1321.6666666666667,168.66666666666652,0
1,58,2018,Brazil,1,Belgium,0,0,1,1,2,8,0,2,0,1,2,0,14,58,17,10,0.5882352941176471,1596.3333333333333,1561.6666666666667,34.666666666666515,1
1,58,2018,Belgium,0,Brazil,1,0,0,2,1,4,2,0,1,1,2,0,16,42,8,4,0.5,1561.6666666666667,1596.3333333333333,-34.666666666666515,1
1,59,2018,Sweden,1,England,0,0,1,0,2,1,0,1,0,0,2,0,10,42,6,4,0.6666666666666666,1282.8333333333333,1373.25,-90.41666666666674,0
1,59,2018,England,0,Sweden,1,0,0,2,0,6,1,0,1,0,1,0,7,58,7,3,0.42857142857142855,1373.25,1282.8333333333333,90.41666666666674,0
1,60,2018,Russia,1,Croatia,0,1,0,2,2,6,1,1,1,1,1,0,13,34,7,7,1,992.8333333333334,1355,-362.16666666666663,0
1,60,2018,Croatia,0,Russia,0,1,0,2,2,8,1,1,0,1,4,0,13,66,14,5,0.35714285714285715,1355,992.8333333333334,362.16666666666663,0
1,61,2018,France,1,Belgium,1,0,0,1,0,4,0,0,1,0,2,0,6,36,14,6,0.42857142857142855,1490.3333333333333,1561.6666666666667,-71.33333333333348,0
1,61,2018,Belgium,0,France,0,0,1,0,1,5,0,0,0,0,3,0,16,64,9,4,0.4444444444444444,1561.6666666666667,1490.3333333333333,71.33333333333348,0
1,62,2018,Croatia,1,England,1,0,0,2,1,8,0,1,0,1,2,0,23,55,19,8,0.42105263157894735,1355,1373.25,-18.25,0
1,62,2018,England,0,Croatia,0,0,1,1,2,4,1,0,1,1,1,0,14,45,9,3,0.3333333333333333,1373.25,1355,18.25,0
1,63,2018,Belgium,1,England,1,0,0,2,0,4,1,0,1,0,1,0,11,42,8,5,0.625,1561.6666666666667,1373.25,188.4166666666667,0
1,63,2018,England,0,Belgium,0,0,1,0,2,5,0,1,0,0,2,0,4,58,14,7,0.5,1373.25,1561.6666666666667,-188.4166666666667,0
1,64,2018,France,1,Croatia,1,0,0,4,2,2,2,1,1,1,2,0,13,34,7,7,1,1490.3333333333333,1355,135.33333333333326,0
1,64,2018,Croatia,0,France,0,0,1,2,4,6,1,2,0,1,1,0,13,66,14,5,0.35714285714285715,1355,1490.3333333333333,-135.33333333333326,0
1,1,2022,Qatar,1,Ecuador,0,0,1,0,2,1,0,2,0,0,4,0,15,47,6,0,0,1440.518,1460.626,-20.107999999999947,0
1,1,2022,Ecuador,0,Qatar,1,0,0,2,0,3,2,0,1,0,2,0,15,53,7,2,0.2857142857142857,1460.626,1440.518,20.107999999999947,0
1,2,2022,England,1,Iran,1,0,0,6,2,8,3,0,1,1,0,0,9,77,14,7,0.5,1744.124,1563.854,180.27,0
1,2,2022,Iran,0,England,0,0,1,2,6,0,0,3,0,1,2,0,14,23,9,2,0.2222222222222222,1563.854,1744.124,-180.27,0
1,3,2022,Senegal,1,Netherlands,0,0,1,0,2,6,0,0,0,0,2,0,13,46,17,4,0.2352941176470588,1586.872,1673.144,-86.27199999999993,0
1,3,2022,Netherlands,0,Senegal,1,0,0,2,0,7,0,0,1,0,1,0,13,54,11,3,0.2727272727272727,1673.144,1586.872,86.27199999999993,0
1,4,2022,United States,1,Wales,0,1,0,1,1,5,1,0,1,1,4,0,15,58,6,1,0.16666666666666666,1634.912,1580.034,54.87799999999993,1
1,4,2022,Wales,0,United States,0,1,0,1,1,3,0,1,0,1,2,0,10,42,6,2,0.3333333333333333,1580.034,1634.912,-54.87799999999993,1
1,5,2022,Argentina,1,Saudi Arabia,0,0,1,1,2,9,1,0,1,1,0,0,7,69,14,5,0.35714285714285715,1769.46,1437.58,331.8800000000001,1
1,5,2022,Saudi Arabia,0,Argentina,1,0,0,2,1,2,0,1,0,1,6,0,21,31,2,2,1,1437.58,1769.46,-331.8800000000001,1
1,6,2022,Denmark,1,Tunisia,0,1,0,0,0,11,0,0,0,0,2,0,9,61,11,5,0.4545454545454546,1661.13,1502.596,158.53399999999988,1
1,6,2022,Tunisia,0,Denmark,0,1,0,0,0,9,0,0,0,0,1,0,10,39,13,1,0.07692307692307693,1502.596,1661.13,-158.53399999999988,1
1,7,2022,Mexico,1,Poland,0,1,0,0,0,6,0,0,0,0,2,0,14,60,11,4,0.3636363636363637,1650.15,1543.154,106.9960000000001,1
1,7,2022,Poland,0,Mexico,0,1,0,0,0,5,0,0,0,0,1,0,15,40,5,1,0.2,1543.154,1650.15,-106.9960000000001,1
1,8,2022,France,1,Australia,1,0,0,4,1,8,2,1,0,1,0,0,5,62,23,6,0.2608695652173913,1773.096,1481.066,292.03,0
1,8,2022,Australia,0,France,0,0,1,1,4,1,1,2,1,1,3,0,11,38,4,1,0.25,1481.066,1773.096,-292.03,0
1,9,2022,Morocco,1,Croatia,0,1,0,0,0,0,0,0,0,0,1,0,16,36,8,2,0.25,1556.01,1630.358,-74.34799999999996,0
1,9,2022,Croatia,0,Morocco,0,1,0,0,0,5,0,0,0,0,0,0,11,64,5,1,0.2,1630.358,1556.01,74.34799999999996,0
1,10,2022,Germany,1,Japan,0,0,1,1,2,6,1,0,1,1,0,0,6,74,25,8,0.32,1653.398,1554.052,99.346,1
1,10,2022,Japan,0,Germany,1,0,0,2,1,6,0,1,0,1,0,0,14,26,12,4,0.3333333333333333,1554.052,1653.398,-99.346,1
1,11,2022,Spain,1,Costa Rica,1,0,0,7,0,5,3,0,1,0,0,0,8,81,16,7,0.4375,1712.604,1494.172,218.432,0
1,11,2022,Costa Rica,0,Spain,0,0,1,0,7,0,0,3,0,0,2,0,12,19,0,0,NA,1494.172,1712.604,-218.432,0
1,12,2022,Belgium,1,Canada,1,0,0,1,0,4,1,0,1,0,3,0,11,53,9,3,0.3333333333333333,1823.2,1479.892,343.308,0
1,12,2022,Canada,0,Belgium,0,0,1,0,1,4,0,1,0,0,2,0,14,47,21,2,0.09523809523809525,1479.892,1823.2,-343.308,0
1,13,2022,Switzerland,1,Cameroon,1,0,0,1,0,11,0,0,1,0,2,0,12,51,7,3,0.42857142857142855,1631.386,1480.528,150.85799999999995,0
1,13,2022,Cameroon,0,Switzerland,0,0,1,0,1,5,0,0,0,0,1,0,10,49,8,5,0.625,1480.528,1631.386,-150.85799999999995,0
1,14,2022,Uruguay,1,South Korea,0,1,0,0,0,4,0,0,0,0,1,0,7,56,10,1,0.1,1634.63,1524.982,109.64800000000014,1
1,14,2022,South Korea,0,Uruguay,0,1,0,0,0,3,0,0,0,0,1,0,10,44,7,0,0,1524.982,1634.63,-109.64800000000014,1
1,15,2022,Portugal,1,Ghana,1,0,0,3,2,3,0,0,1,1,2,0,14,62,10,4,0.4,1673.778,1388.992,284.78600000000006,0
1,15,2022,Ghana,0,Portugal,0,0,1,2,3,3,0,0,0,1,4,0,19,38,9,3,0.3333333333333333,1388.992,1673.778,-284.78600000000006,0
1,16,2022,Brazil,1,Serbia,1,0,0,2,0,6,0,0,1,0,0,0,7,59,23,9,0.391304347826087,1834.506,1551.518,282.98800000000006,0
1,16,2022,Serbia,0,Brazil,0,0,1,0,2,4,0,0,0,0,3,0,12,41,5,0,0,1551.518,1834.506,-282.98800000000006,0
1,17,2022,Qatar,1,Senegal,0,0,1,1,3,6,0,1,0,1,3,0,7,45,10,3,0.3,1440.518,1586.872,-146.35400000000004,0
1,17,2022,Senegal,0,Qatar,1,0,0,3,1,6,1,0,1,1,3,0,12,55,13,5,0.38461538461538464,1586.872,1440.518,146.35400000000004,0
1,18,2022,Netherlands,1,Ecuador,0,1,0,1,1,4,1,0,1,1,0,0,15,54,2,1,0.5,1673.144,1460.626,212.51800000000003,1
1,18,2022,Ecuador,0,Netherlands,0,1,0,1,1,2,0,1,0,1,1,0,12,46,15,4,0.26666666666666666,1460.626,1673.144,-212.51800000000003,1
1,19,2022,Wales,1,Iran,0,0,1,0,2,2,0,0,0,0,1,1,9,62,10,3,0.3,1580.034,1563.854,16.180000000000064,1
1,19,2022,Iran,0,Wales,1,0,0,2,0,7,0,0,1,0,2,0,10,38,21,6,0.2857142857142857,1563.854,1580.034,-16.180000000000064,1
1,20,2022,England,1,United States,0,1,0,0,0,3,0,0,0,0,0,0,9,55,8,3,0.375,1744.124,1634.912,109.212,1
1,20,2022,United States,0,England,0,1,0,0,0,7,0,0,0,0,0,0,15,45,10,1,0.1,1634.912,1744.124,-109.212,1
1,21,2022,Poland,1,Saudi Arabia,1,0,0,2,0,4,1,0,1,0,3,0,18,37,9,3,0.3333333333333333,1543.154,1437.58,105.57400000000008,0
1,21,2022,Saudi Arabia,0,Poland,0,0,1,0,2,5,0,1,0,0,2,0,15,63,15,4,0.26666666666666666,1437.58,1543.154,-105.57400000000008,0
1,22,2022,Argentina,1,Mexico,1,0,0,2,0,4,0,0,1,0,1,0,15,58,5,2,0.4,1769.46,1650.15,119.30999999999996,0
1,22,2022,Mexico,0,Argentina,0,0,1,0,2,2,0,0,0,0,4,0,12,42,4,1,0.25,1650.15,1769.46,-119.30999999999996,0
1,23,2022,Tunisia,1,Australia,0,0,1,0,1,5,0,1,0,0,3,0,16,59,14,4,0.2857142857142857,1502.596,1481.066,21.529999999999973,1
1,23,2022,Australia,0,Tunisia,1,0,0,1,0,2,1,0,1,0,0,0,15,41,9,2,0.2222222222222222,1481.066,1502.596,-21.529999999999973,1
1,24,2022,France,1,Denmark,1,0,0,2,1,6,0,0,1,1,1,0,4,49,21,6,0.2857142857142857,1773.096,1661.13,111.96600000000012,0
1,24,2022,Denmark,0,France,0,0,1,1,2,4,0,0,0,1,2,0,9,51,10,2,0.2,1661.13,1773.096,-111.96600000000012,0
1,25,2022,Japan,1,Costa Rica,0,0,1,0,1,5,0,0,0,0,3,0,22,57,13,3,0.2307692307692308,1554.052,1494.172,59.87999999999988,1
1,25,2022,Costa Rica,0,Japan,1,0,0,1,0,0,0,0,1,0,3,0,9,43,4,1,0.25,1494.172,1554.052,-59.87999999999988,1
1,26,2022,Spain,1,Germany,0,1,0,1,1,6,0,0,1,1,1,0,13,64,7,3,0.42857142857142855,1712.604,1653.398,59.20600000000013,1
1,26,2022,Germany,0,Spain,0,1,0,1,1,5,0,0,0,1,3,0,11,36,11,4,0.3636363636363637,1653.398,1712.604,-59.20600000000013,1
1,27,2022,Belgium,1,Morocco,0,0,1,0,2,9,0,0,0,0,1,0,10,67,10,3,0.3,1823.2,1556.01,267.19000000000005,1
1,27,2022,Morocco,0,Belgium,1,0,0,2,0,1,0,0,1,0,1,0,14,33,10,4,0.4,1556.01,1823.2,-267.19000000000005,1
1,28,2022,Croatia,1,Canada,1,0,0,4,1,5,2,1,0,1,2,0,13,49,13,10,0.7692307692307693,1630.358,1479.892,150.4659999999999,0
1,28,2022,Canada,0,Croatia,0,0,1,1,4,2,1,2,1,1,2,0,5,51,8,2,0.25,1479.892,1630.358,-150.4659999999999,0
1,29,2022,Cameroon,1,Serbia,0,1,0,3,3,4,1,2,1,1,2,0,8,41,13,8,0.6153846153846154,1480.528,1551.518,-70.99000000000001,0
1,29,2022,Serbia,0,Cameroon,0,1,0,3,3,3,2,1,0,1,2,0,13,59,15,5,0.3333333333333333,1551.518,1480.528,70.99000000000001,0
1,30,2022,Brazil,1,Switzerland,1,0,0,1,0,8,0,0,1,0,1,0,10,54,13,5,0.38461538461538464,1834.506,1631.386,203.12000000000012,0
1,30,2022,Switzerland,0,Brazil,0,0,1,0,1,3,0,0,0,0,1,0,17,46,6,0,0,1631.386,1834.506,-203.12000000000012,0
1,31,2022,South Korea,1,Ghana,0,0,1,2,3,12,0,2,0,1,2,1,13,63,22,6,0.2727272727272727,1524.982,1388.992,135.99,1
1,31,2022,Ghana,0,South Korea,1,0,0,3,2,5,2,0,1,1,2,0,9,37,7,3,0.42857142857142855,1388.992,1524.982,-135.99,1
1,32,2022,Portugal,1,Uruguay,1,0,0,2,0,6,0,0,1,0,3,0,10,59,14,2,0.14285714285714285,1673.778,1634.63,39.14799999999991,0
1,32,2022,Uruguay,0,Portugal,0,0,1,0,2,2,0,0,0,0,2,0,16,41,11,3,0.2727272727272727,1634.63,1673.778,-39.14799999999991,0
1,33,2022,Ecuador,1,Senegal,0,0,1,1,2,3,0,1,0,1,0,0,23,61,9,4,0.4444444444444444,1460.626,1586.872,-126.2460000000001,0
1,33,2022,Senegal,0,Ecuador,1,0,0,2,1,6,1,0,1,1,1,0,11,39,13,2,0.15384615384615383,1586.872,1460.626,126.2460000000001,0
1,34,2022,Netherlands,1,Qatar,1,0,0,0,2,4,1,0,0,0,1,0,19,63,13,4,0.3076923076923077,1673.144,1440.518,232.626,0
1,34,2022,Qatar,0,Netherlands,0,0,1,2,0,2,0,1,1,0,0,0,9,37,5,3,0.6,1440.518,1673.144,-232.626,0
1,35,2022,Wales,1,England,0,0,1,0,3,1,0,0,0,0,2,0,16,36,7,1,0.14285714285714285,1580.034,1744.124,-164.08999999999992,0
1,35,2022,England,0,Wales,1,0,0,3,0,6,0,0,1,0,0,0,9,64,18,7,0.3888888888888889,1744.124,1580.034,164.08999999999992,0
1,36,2022,Iran,1,United States,0,0,1,0,1,1,0,1,0,0,3,0,14,49,4,0,0,1563.854,1634.912,-71.05799999999999,0
1,36,2022,United States,0,Iran,1,0,0,1,0,5,1,0,1,0,1,0,10,51,12,5,0.4166666666666667,1634.912,1563.854,71.05799999999999,0
1,37,2022,Poland,1,Argentina,0,0,1,0,2,1,0,0,0,0,1,0,6,27,4,0,0,1543.154,1769.46,-226.30600000000004,0
1,37,2022,Argentina,0,Poland,1,0,0,2,0,9,0,0,1,0,1,0,11,73,22,10,0.4545454545454546,1769.46,1543.154,226.30600000000004,0
1,38,2022,Saudi Arabia,1,Mexico,0,0,1,1,2,1,0,0,0,1,6,0,20,40,10,2,0.2,1437.58,1650.15,-212.57000000000016,0
1,38,2022,Mexico,0,Saudi Arabia,1,0,0,2,1,8,0,0,1,1,1,0,18,60,26,10,0.38461538461538464,1650.15,1437.58,212.57000000000016,0
1,39,2022,Australia,1,Denmark,1,0,0,1,0,2,0,0,1,0,2,0,11,32,8,4,0.5,1481.066,1661.13,-180.06399999999985,0
1,39,2022,Denmark,0,Australia,0,0,1,0,1,6,0,0,0,0,1,0,10,68,13,3,0.2307692307692308,1661.13,1481.066,180.06399999999985,0
1,40,2022,Tunisia,1,France,1,0,0,1,0,7,0,0,1,0,1,0,14,35,5,3,0.6,1502.596,1773.096,-270.5,0
1,40,2022,France,0,Tunisia,0,0,1,0,1,8,0,0,0,0,0,0,6,65,10,3,0.3,1773.096,1502.596,270.5,0
1,41,2022,Japan,1,Spain,1,0,0,2,1,0,0,1,0,1,3,0,9,18,6,3,0.5,1554.052,1712.604,-158.5520000000001,0
1,41,2022,Spain,0,Japan,0,0,1,1,2,2,1,0,1,1,0,0,6,82,12,5,0.4166666666666667,1712.604,1554.052,158.5520000000001,0
1,42,2022,Costa Rica,1,Germany,0,0,1,2,4,1,0,1,1,1,1,0,3,32,8,6,0.75,1494.172,1653.398,-159.22599999999989,0
1,42,2022,Germany,0,Costa Rica,1,0,0,4,2,14,1,0,0,1,0,0,9,68,32,11,0.34375,1653.398,1494.172,159.22599999999989,0
1,43,2022,Croatia,1,Belgium,0,1,0,0,0,2,0,0,0,0,0,0,7,49,11,4,0.3636363636363637,1630.358,1823.2,-192.8420000000001,0
1,43,2022,Belgium,0,Croatia,0,1,0,0,0,4,0,0,0,0,1,0,9,51,16,3,0.1875,1823.2,1630.358,192.8420000000001,0
1,44,2022,Canada,1,Morocco,0,0,1,1,2,6,1,2,0,1,4,0,14,58,5,0,0,1479.892,1556.01,-76.11799999999994,0
1,44,2022,Morocco,0,Canada,1,0,0,2,1,2,2,1,1,1,0,0,14,42,6,2,0.3333333333333333,1556.01,1479.892,76.11799999999994,0
1,45,2022,Serbia,1,Switzerland,0,0,1,2,3,2,2,2,0,1,7,0,18,54,12,4,0.3333333333333333,1551.518,1631.386,-79.86799999999994,0
1,45,2022,Switzerland,0,Serbia,1,0,0,3,2,0,2,2,1,1,4,0,14,46,14,7,0.5,1631.386,1551.518,79.86799999999994,0
1,46,2022,Cameroon,1,Brazil,1,0,0,1,0,3,0,0,1,0,3,1,14,35,7,3,0.42857142857142855,1480.528,1834.506,-353.97800000000007,0
1,46,2022,Brazil,0,Cameroon,0,0,1,0,1,11,0,0,0,0,2,0,14,65,21,7,0.3333333333333333,1834.506,1480.528,353.97800000000007,0
1,47,2022,Ghana,1,Uruguay,0,0,1,0,2,5,0,2,0,0,2,0,18,51,9,3,0.3333333333333333,1388.992,1634.63,-245.63800000000015,0
1,47,2022,Uruguay,0,Ghana,1,0,0,2,0,2,2,0,1,0,5,0,11,49,12,6,0.5,1634.63,1388.992,245.63800000000015,0
1,48,2022,South Korea,1,Portugal,1,0,0,2,1,5,1,1,0,1,2,0,9,39,13,6,0.4615384615384616,1524.982,1673.778,-148.79600000000005,0
1,48,2022,Portugal,0,South Korea,0,0,1,1,2,4,1,1,1,1,0,0,10,61,13,6,0.4615384615384616,1673.778,1524.982,148.79600000000005,0
1,49,2022,Netherlands,1,United States,1,0,0,3,1,4,2,0,1,1,2,0,10,42,11,6,0.5454545454545454,1673.144,1634.912,38.23199999999997,0
1,49,2022,United States,0,Netherlands,0,0,1,1,3,5,0,2,0,1,0,0,5,58,17,6,0.35294117647058826,1634.912,1673.144,-38.23199999999997,0
1,50,2022,Argentina,1,Australia,1,0,0,2,1,1,1,0,1,1,0,0,8,60,14,5,0.35714285714285715,1769.46,1481.066,288.394,0
1,50,2022,Australia,0,Argentina,0,0,1,1,2,3,0,1,0,1,2,0,15,40,5,1,0.2,1481.066,1769.46,-288.394,0
1,51,2022,France,1,Poland,1,0,0,3,1,7,1,0,1,1,1,0,10,55,16,8,0.5,1773.096,1543.154,229.942,0
1,51,2022,Poland,0,France,0,0,1,1,3,1,0,1,0,1,2,0,8,45,11,1,0.09090909090909093,1543.154,1773.096,-229.942,0
1,52,2022,England,1,Senegal,1,0,0,3,0,3,2,0,1,0,0,0,16,61,8,4,0.5,1744.124,1586.872,157.25199999999995,0
1,52,2022,Senegal,0,England,0,0,1,0,3,3,0,2,0,0,1,0,12,39,10,1,0.1,1586.872,1744.124,-157.25199999999995,0
1,53,2022,Japan,1,Croatia,0,1,0,1,1,8,1,0,1,1,0,0,13,42,13,4,0.3076923076923077,1554.052,1630.358,-76.30600000000004,0
1,53,2022,Croatia,0,Japan,0,1,0,1,1,5,0,1,0,1,2,0,16,58,17,4,0.2352941176470588,1630.358,1554.052,76.30600000000004,0
1,54,2022,Brazil,1,South Korea,1,0,0,4,1,5,4,0,1,1,0,0,8,53,17,8,0.4705882352941176,1834.506,1524.982,309.5240000000001,0
1,54,2022,South Korea,0,Brazil,0,0,1,1,4,4,0,4,0,1,1,0,13,47,8,6,0.75,1524.982,1834.506,-309.5240000000001,0
1,55,2022,Morocco,1,Spain,0,1,0,0,0,0,0,0,0,0,1,0,15,24,6,2,0.3333333333333333,1556.01,1712.604,-156.59400000000005,0
1,55,2022,Spain,0,Morocco,0,1,0,0,0,8,0,0,0,0,1,0,14,76,13,1,0.07692307692307693,1712.604,1556.01,156.59400000000005,0
1,56,2022,Portugal,1,Switzerland,1,0,0,6,1,6,2,0,1,1,0,0,12,47,15,9,0.6,1673.778,1631.386,42.39200000000005,0
1,56,2022,Switzerland,0,Portugal,0,0,1,1,6,6,0,2,0,1,2,0,10,53,10,2,0.2,1631.386,1673.778,-42.39200000000005,0
1,57,2022,Netherlands,1,Argentina,0,1,0,2,2,2,0,1,0,1,7,1,30,52,6,2,0.3333333333333333,1673.144,1769.46,-96.31600000000005,0
